"","region","MMWR.Year","MMWR.Week","Week.End.Date","State.Cases.Current.Week","All.Cases.Current.Week","All.Cases.Cum.Week","Total.Cases.Year"
"489","florida",2014,12,"3/22/14",NA,4,89,628
"490","florida",2014,13,"3/29/14",NA,9,106,628
"491","florida",2014,14,"4/5/14",NA,1,108,628
"492","florida",2014,15,"4/12/14",NA,2,112,628
"493","florida",2014,16,"4/19/14",NA,NA,120,628
"494","florida",2014,17,"4/26/14",NA,14,134,628
"495","florida",2014,18,"5/3/14",NA,20,161,628
"496","florida",2014,19,"5/10/14",NA,27,188,628
"497","florida",2014,20,"5/17/14",NA,28,220,628
"498","florida",2014,21,"5/24/14",NA,87,307,628
"499","florida",2014,22,"5/31/14",NA,29,335,628
"500","florida",2014,23,"6/7/14",NA,65,402,628
"501","florida",2014,24,"6/14/14",NA,1,403,628
"502","florida",2014,25,"6/21/14",NA,26,503,628
"503","florida",2014,26,"6/28/14",NA,22,532,628
"504","florida",2014,27,"7/5/14",NA,8,548,628
"505","florida",2014,28,"7/12/14",NA,3,552,628
"506","florida",2014,29,"7/19/14",NA,3,568,628
"507","florida",2014,30,"7/26/14",NA,7,578,628
"508","florida",2014,31,"8/2/14",NA,NA,581,628
"509","florida",2014,32,"8/9/14",NA,NA,582,628
"510","florida",2014,33,"8/16/14",NA,1,577,628
"511","florida",2014,34,"8/23/14",NA,15,593,628
"512","florida",2014,35,"8/30/14",NA,NA,593,628
"513","florida",2014,36,"9/6/14",NA,NA,593,628
"514","florida",2014,37,"9/13/14",NA,1,593,628
"515","florida",2014,38,"9/20/14",NA,1,595,628
"516","florida",2014,39,"9/27/14",NA,NA,598,628
"517","florida",2014,40,"10/4/14",NA,NA,598,628
"518","florida",2014,41,"10/11/14",NA,2,599,628
"519","florida",2014,42,"10/18/14",NA,NA,599,628
"520","florida",2014,43,"10/25/14",NA,1,600,628
"521","florida",2014,44,"11/1/14",NA,NA,599,628
"522","florida",2014,45,"11/8/14",NA,NA,600,628
"523","florida",2014,46,"11/15/14",NA,NA,608,628
"524","florida",2014,47,"11/22/14",NA,NA,610,628
"525","florida",2014,48,"11/29/14",NA,NA,610,628
"526","florida",2014,49,"12/6/14",NA,NA,612,628
"527","florida",2014,50,"12/13/14",NA,NA,609,628
"528","florida",2014,51,"12/20/14",NA,5,614,628
"529","florida",2014,52,"12/27/14",NA,NA,554,628
"530","florida",2014,53,"1/3/15",NA,2,628,628
"531","georgia",2014,1,"1/4/14",NA,1,1,628
"532","georgia",2014,2,"1/11/14",NA,NA,1,628
"533","georgia",2014,3,"1/18/14",NA,4,6,628
"534","georgia",2014,4,"1/25/14",NA,NA,6,628
"535","georgia",2014,5,"2/1/14",NA,5,13,628
"536","georgia",2014,6,"2/8/14",NA,2,20,628
"537","georgia",2014,7,"2/15/14",NA,2,24,628
"538","georgia",2014,8,"2/22/14",NA,1,28,628
"539","georgia",2014,9,"3/1/14",NA,3,51,628
"540","georgia",2014,10,"4/8/14",NA,10,71,628
"541","georgia",2014,11,"4/15/14",NA,5,80,628
"542","georgia",2014,12,"3/22/14",NA,4,89,628
"543","georgia",2014,13,"3/29/14",NA,9,106,628
"544","georgia",2014,14,"4/5/14",NA,1,108,628
"545","georgia",2014,15,"4/12/14",NA,2,112,628
"546","georgia",2014,16,"4/19/14",NA,NA,120,628
"547","georgia",2014,17,"4/26/14",NA,14,134,628
"548","georgia",2014,18,"5/3/14",NA,20,161,628
"549","georgia",2014,19,"5/10/14",NA,27,188,628
"550","georgia",2014,20,"5/17/14",NA,28,220,628
"551","georgia",2014,21,"5/24/14",NA,87,307,628
"552","georgia",2014,22,"5/31/14",NA,29,335,628
"553","georgia",2014,23,"6/7/14",NA,65,402,628
"554","georgia",2014,24,"6/14/14",NA,1,403,628
"555","georgia",2014,25,"6/21/14",NA,26,503,628
"556","georgia",2014,26,"6/28/14",NA,22,532,628
"557","georgia",2014,27,"7/5/14",NA,8,548,628
"558","georgia",2014,28,"7/12/14",NA,3,552,628
"559","georgia",2014,29,"7/19/14",NA,3,568,628
"560","georgia",2014,30,"7/26/14",NA,7,578,628
"561","georgia",2014,31,"8/2/14",NA,NA,581,628
"562","georgia",2014,32,"8/9/14",NA,NA,582,628
"563","georgia",2014,33,"8/16/14",NA,1,577,628
"564","georgia",2014,34,"8/23/14",NA,15,593,628
"565","georgia",2014,35,"8/30/14",NA,NA,593,628
"566","georgia",2014,36,"9/6/14",NA,NA,593,628
"567","georgia",2014,37,"9/13/14",NA,1,593,628
"568","georgia",2014,38,"9/20/14",NA,1,595,628
"569","georgia",2014,39,"9/27/14",NA,NA,598,628
"570","georgia",2014,40,"10/4/14",NA,NA,598,628
"571","georgia",2014,41,"10/11/14",NA,2,599,628
"572","georgia",2014,42,"10/18/14",NA,NA,599,628
"573","georgia",2014,43,"10/25/14",NA,1,600,628
"574","georgia",2014,44,"11/1/14",NA,NA,599,628
"575","georgia",2014,45,"11/8/14",NA,NA,600,628
"576","georgia",2014,46,"11/15/14",NA,NA,608,628
"577","georgia",2014,47,"11/22/14",NA,NA,610,628
"578","georgia",2014,48,"11/29/14",NA,NA,610,628
"579","georgia",2014,49,"12/6/14",NA,NA,612,628
"580","georgia",2014,50,"12/13/14",NA,NA,609,628
"581","georgia",2014,51,"12/20/14",NA,5,614,628
"582","georgia",2014,52,"12/27/14",NA,NA,554,628
"583","georgia",2014,53,"1/3/15",NA,2,628,628
"584","hawaii",2014,1,"1/4/14",NA,1,1,628
"585","hawaii",2014,2,"1/11/14",NA,NA,1,628
"586","hawaii",2014,3,"1/18/14",NA,4,6,628
"587","hawaii",2014,4,"1/25/14",NA,NA,6,628
"588","hawaii",2014,5,"2/1/14",NA,5,13,628
"589","hawaii",2014,6,"2/8/14",NA,2,20,628
"590","hawaii",2014,7,"2/15/14",NA,2,24,628
"591","hawaii",2014,8,"2/22/14",NA,1,28,628
"592","hawaii",2014,9,"3/1/14",NA,3,51,628
"593","hawaii",2014,10,"4/8/14",NA,10,71,628
"594","hawaii",2014,11,"4/15/14",NA,5,80,628
"595","hawaii",2014,12,"3/22/14",NA,4,89,628
"596","hawaii",2014,13,"3/29/14",NA,9,106,628
"597","hawaii",2014,14,"4/5/14",NA,1,108,628
"598","hawaii",2014,15,"4/12/14",NA,2,112,628
"599","hawaii",2014,16,"4/19/14",NA,NA,120,628
"600","hawaii",2014,17,"4/26/14",NA,14,134,628
"601","hawaii",2014,18,"5/3/14",NA,20,161,628
"602","hawaii",2014,19,"5/10/14",NA,27,188,628
"603","hawaii",2014,20,"5/17/14",NA,28,220,628
"604","hawaii",2014,21,"5/24/14",NA,87,307,628
"605","hawaii",2014,22,"5/31/14",NA,29,335,628
"606","hawaii",2014,23,"6/7/14",NA,65,402,628
"607","hawaii",2014,24,"6/14/14",NA,1,403,628
"608","hawaii",2014,25,"6/21/14",NA,26,503,628
"609","hawaii",2014,26,"6/28/14",NA,22,532,628
"610","hawaii",2014,27,"7/5/14",NA,8,548,628
"611","hawaii",2014,28,"7/12/14",NA,3,552,628
"612","hawaii",2014,29,"7/19/14",NA,3,568,628
"613","hawaii",2014,30,"7/26/14",NA,7,578,628
"614","hawaii",2014,31,"8/2/14",NA,NA,581,628
"615","hawaii",2014,32,"8/9/14",NA,NA,582,628
"616","hawaii",2014,33,"8/16/14",NA,1,577,628
"617","hawaii",2014,34,"8/23/14",NA,15,593,628
"618","hawaii",2014,35,"8/30/14",NA,NA,593,628
"619","hawaii",2014,36,"9/6/14",NA,NA,593,628
"620","hawaii",2014,37,"9/13/14",NA,1,593,628
"621","hawaii",2014,38,"9/20/14",NA,1,595,628
"622","hawaii",2014,39,"9/27/14",NA,NA,598,628
"623","hawaii",2014,40,"10/4/14",NA,NA,598,628
"624","hawaii",2014,41,"10/11/14",NA,2,599,628
"625","hawaii",2014,42,"10/18/14",NA,NA,599,628
"626","hawaii",2014,43,"10/25/14",NA,1,600,628
"627","hawaii",2014,44,"11/1/14",NA,NA,599,628
"628","hawaii",2014,45,"11/8/14",NA,NA,600,628
"629","hawaii",2014,46,"11/15/14",NA,NA,608,628
"630","hawaii",2014,47,"11/22/14",NA,NA,610,628
"631","hawaii",2014,48,"11/29/14",NA,NA,610,628
"632","hawaii",2014,49,"12/6/14",NA,NA,612,628
"633","hawaii",2014,50,"12/13/14",NA,NA,609,628
"634","hawaii",2014,51,"12/20/14",NA,5,614,628
"635","hawaii",2014,52,"12/27/14",NA,NA,554,628
"636","hawaii",2014,53,"1/3/15",NA,2,628,628
"637","idaho",2014,1,"1/4/14",NA,1,1,628
"638","idaho",2014,2,"1/11/14",NA,NA,1,628
"639","idaho",2014,3,"1/18/14",NA,4,6,628
"640","idaho",2014,4,"1/25/14",NA,NA,6,628
"641","idaho",2014,5,"2/1/14",NA,5,13,628
"642","idaho",2014,6,"2/8/14",NA,2,20,628
"643","idaho",2014,7,"2/15/14",NA,2,24,628
"644","idaho",2014,8,"2/22/14",NA,1,28,628
"645","idaho",2014,9,"3/1/14",NA,3,51,628
"646","idaho",2014,10,"4/8/14",NA,10,71,628
"647","idaho",2014,11,"4/15/14",NA,5,80,628
"648","idaho",2014,12,"3/22/14",NA,4,89,628
"649","idaho",2014,13,"3/29/14",NA,9,106,628
"650","idaho",2014,14,"4/5/14",NA,1,108,628
"651","idaho",2014,15,"4/12/14",NA,2,112,628
"652","idaho",2014,16,"4/19/14",NA,NA,120,628
"653","idaho",2014,17,"4/26/14",NA,14,134,628
"654","idaho",2014,18,"5/3/14",NA,20,161,628
"655","idaho",2014,19,"5/10/14",NA,27,188,628
"656","idaho",2014,20,"5/17/14",NA,28,220,628
"657","idaho",2014,21,"5/24/14",NA,87,307,628
"658","idaho",2014,22,"5/31/14",NA,29,335,628
"659","idaho",2014,23,"6/7/14",NA,65,402,628
"660","idaho",2014,24,"6/14/14",NA,1,403,628
"661","idaho",2014,25,"6/21/14",NA,26,503,628
"662","idaho",2014,26,"6/28/14",NA,22,532,628
"663","idaho",2014,27,"7/5/14",NA,8,548,628
"664","idaho",2014,28,"7/12/14",NA,3,552,628
"665","idaho",2014,29,"7/19/14",NA,3,568,628
"666","idaho",2014,30,"7/26/14",NA,7,578,628
"667","idaho",2014,31,"8/2/14",NA,NA,581,628
"668","idaho",2014,32,"8/9/14",NA,NA,582,628
"669","idaho",2014,33,"8/16/14",NA,1,577,628
"670","idaho",2014,34,"8/23/14",NA,15,593,628
"671","idaho",2014,35,"8/30/14",NA,NA,593,628
"672","idaho",2014,36,"9/6/14",NA,NA,593,628
"673","idaho",2014,37,"9/13/14",NA,1,593,628
"674","idaho",2014,38,"9/20/14",NA,1,595,628
"675","idaho",2014,39,"9/27/14",NA,NA,598,628
"676","idaho",2014,40,"10/4/14",NA,NA,598,628
"677","idaho",2014,41,"10/11/14",NA,2,599,628
"678","idaho",2014,42,"10/18/14",NA,NA,599,628
"679","idaho",2014,43,"10/25/14",NA,1,600,628
"680","idaho",2014,44,"11/1/14",NA,NA,599,628
"681","idaho",2014,45,"11/8/14",NA,NA,600,628
"682","idaho",2014,46,"11/15/14",NA,NA,608,628
"683","idaho",2014,47,"11/22/14",NA,NA,610,628
"684","idaho",2014,48,"11/29/14",NA,NA,610,628
"685","idaho",2014,49,"12/6/14",NA,NA,612,628
"686","idaho",2014,50,"12/13/14",NA,NA,609,628
"687","idaho",2014,51,"12/20/14",NA,5,614,628
"688","idaho",2014,52,"12/27/14",NA,NA,554,628
"689","idaho",2014,53,"1/3/15",NA,2,628,628
"690","illinois",2014,1,"1/4/14",NA,1,1,628
"691","illinois",2014,2,"1/11/14",NA,NA,1,628
"692","illinois",2014,3,"1/18/14",NA,4,6,628
"693","illinois",2014,4,"1/25/14",NA,NA,6,628
"694","illinois",2014,5,"2/1/14",NA,5,13,628
"695","illinois",2014,6,"2/8/14",NA,2,20,628
"696","illinois",2014,7,"2/15/14",NA,2,24,628
"697","illinois",2014,8,"2/22/14",NA,1,28,628
"698","illinois",2014,9,"3/1/14",NA,3,51,628
"699","illinois",2014,10,"4/8/14",NA,10,71,628
"700","illinois",2014,11,"4/15/14",NA,5,80,628
"701","illinois",2014,12,"3/22/14",NA,4,89,628
"702","illinois",2014,13,"3/29/14",NA,9,106,628
"703","illinois",2014,14,"4/5/14",NA,1,108,628
"704","illinois",2014,15,"4/12/14",NA,2,112,628
"705","illinois",2014,16,"4/19/14",NA,NA,120,628
"706","illinois",2014,17,"4/26/14",NA,14,134,628
"707","illinois",2014,18,"5/3/14",NA,20,161,628
"708","illinois",2014,19,"5/10/14",NA,27,188,628
"709","illinois",2014,20,"5/17/14",NA,28,220,628
"710","illinois",2014,21,"5/24/14",NA,87,307,628
"711","illinois",2014,22,"5/31/14",NA,29,335,628
"712","illinois",2014,23,"6/7/14",NA,65,402,628
"713","illinois",2014,24,"6/14/14",NA,1,403,628
"714","illinois",2014,25,"6/21/14",NA,26,503,628
"715","illinois",2014,26,"6/28/14",NA,22,532,628
"716","illinois",2014,27,"7/5/14",NA,8,548,628
"717","illinois",2014,28,"7/12/14",NA,3,552,628
"718","illinois",2014,29,"7/19/14",NA,3,568,628
"719","illinois",2014,30,"7/26/14",NA,7,578,628
"720","illinois",2014,31,"8/2/14",NA,NA,581,628
"721","illinois",2014,32,"8/9/14",NA,NA,582,628
"722","illinois",2014,33,"8/16/14",NA,1,577,628
"723","illinois",2014,34,"8/23/14",NA,15,593,628
"724","illinois",2014,35,"8/30/14",NA,NA,593,628
"725","illinois",2014,36,"9/6/14",NA,NA,593,628
"726","illinois",2014,37,"9/13/14",NA,1,593,628
"727","illinois",2014,38,"9/20/14",NA,1,595,628
"728","illinois",2014,39,"9/27/14",NA,NA,598,628
"729","illinois",2014,40,"10/4/14",NA,NA,598,628
"730","illinois",2014,41,"10/11/14",NA,2,599,628
"731","illinois",2014,42,"10/18/14",NA,NA,599,628
"732","illinois",2014,43,"10/25/14",NA,1,600,628
"733","illinois",2014,44,"11/1/14",NA,NA,599,628
"734","illinois",2014,45,"11/8/14",NA,NA,600,628
"735","illinois",2014,46,"11/15/14",NA,NA,608,628
"736","illinois",2014,47,"11/22/14",NA,NA,610,628
"737","illinois",2014,48,"11/29/14",NA,NA,610,628
"738","illinois",2014,49,"12/6/14",NA,NA,612,628
"739","illinois",2014,50,"12/13/14",NA,NA,609,628
"740","illinois",2014,51,"12/20/14",NA,5,614,628
"741","illinois",2014,52,"12/27/14",NA,NA,554,628
"742","illinois",2014,53,"1/3/15",NA,2,628,628
"743","indiana",2014,1,"1/4/14",NA,1,1,628
"744","indiana",2014,2,"1/11/14",NA,NA,1,628
"745","indiana",2014,3,"1/18/14",NA,4,6,628
"746","indiana",2014,4,"1/25/14",NA,NA,6,628
"747","indiana",2014,5,"2/1/14",NA,5,13,628
"748","indiana",2014,6,"2/8/14",NA,2,20,628
"749","indiana",2014,7,"2/15/14",NA,2,24,628
"750","indiana",2014,8,"2/22/14",NA,1,28,628
"751","indiana",2014,9,"3/1/14",NA,3,51,628
"752","indiana",2014,10,"4/8/14",NA,10,71,628
"753","indiana",2014,11,"4/15/14",NA,5,80,628
"754","indiana",2014,12,"3/22/14",NA,4,89,628
"755","indiana",2014,13,"3/29/14",NA,9,106,628
"756","indiana",2014,14,"4/5/14",NA,1,108,628
"757","indiana",2014,15,"4/12/14",NA,2,112,628
"758","indiana",2014,16,"4/19/14",NA,NA,120,628
"759","indiana",2014,17,"4/26/14",NA,14,134,628
"760","indiana",2014,18,"5/3/14",NA,20,161,628
"761","indiana",2014,19,"5/10/14",NA,27,188,628
"762","indiana",2014,20,"5/17/14",NA,28,220,628
"763","indiana",2014,21,"5/24/14",NA,87,307,628
"764","indiana",2014,22,"5/31/14",NA,29,335,628
"765","indiana",2014,23,"6/7/14",NA,65,402,628
"766","indiana",2014,24,"6/14/14",NA,1,403,628
"767","indiana",2014,25,"6/21/14",NA,26,503,628
"768","indiana",2014,26,"6/28/14",NA,22,532,628
"769","indiana",2014,27,"7/5/14",NA,8,548,628
"770","indiana",2014,28,"7/12/14",NA,3,552,628
"771","indiana",2014,29,"7/19/14",NA,3,568,628
"772","indiana",2014,30,"7/26/14",NA,7,578,628
"773","indiana",2014,31,"8/2/14",NA,NA,581,628
"774","indiana",2014,32,"8/9/14",NA,NA,582,628
"775","indiana",2014,33,"8/16/14",NA,1,577,628
"776","indiana",2014,34,"8/23/14",NA,15,593,628
"777","indiana",2014,35,"8/30/14",NA,NA,593,628
"778","indiana",2014,36,"9/6/14",NA,NA,593,628
"779","indiana",2014,37,"9/13/14",NA,1,593,628
"780","indiana",2014,38,"9/20/14",NA,1,595,628
"781","indiana",2014,39,"9/27/14",NA,NA,598,628
"782","indiana",2014,40,"10/4/14",NA,NA,598,628
"783","indiana",2014,41,"10/11/14",NA,2,599,628
"784","indiana",2014,42,"10/18/14",NA,NA,599,628
"785","indiana",2014,43,"10/25/14",NA,1,600,628
"786","indiana",2014,44,"11/1/14",NA,NA,599,628
"787","indiana",2014,45,"11/8/14",NA,NA,600,628
"788","indiana",2014,46,"11/15/14",NA,NA,608,628
"789","indiana",2014,47,"11/22/14",NA,NA,610,628
"790","indiana",2014,48,"11/29/14",NA,NA,610,628
"791","indiana",2014,49,"12/6/14",NA,NA,612,628
"792","indiana",2014,50,"12/13/14",NA,NA,609,628
"793","indiana",2014,51,"12/20/14",NA,5,614,628
"794","indiana",2014,52,"12/27/14",NA,NA,554,628
"795","indiana",2014,53,"1/3/15",NA,2,628,628
"796","iowa",2014,1,"1/4/14",NA,1,1,628
"797","iowa",2014,2,"1/11/14",NA,NA,1,628
"798","iowa",2014,3,"1/18/14",NA,4,6,628
"799","iowa",2014,4,"1/25/14",NA,NA,6,628
"800","iowa",2014,5,"2/1/14",NA,5,13,628
"801","iowa",2014,6,"2/8/14",NA,2,20,628
"802","iowa",2014,7,"2/15/14",NA,2,24,628
"803","iowa",2014,8,"2/22/14",NA,1,28,628
"804","iowa",2014,9,"3/1/14",NA,3,51,628
"805","iowa",2014,10,"4/8/14",NA,10,71,628
"806","iowa",2014,11,"4/15/14",NA,5,80,628
"807","iowa",2014,12,"3/22/14",NA,4,89,628
"808","iowa",2014,13,"3/29/14",NA,9,106,628
"809","iowa",2014,14,"4/5/14",NA,1,108,628
"810","iowa",2014,15,"4/12/14",NA,2,112,628
"811","iowa",2014,16,"4/19/14",NA,NA,120,628
"812","iowa",2014,17,"4/26/14",NA,14,134,628
"813","iowa",2014,18,"5/3/14",NA,20,161,628
"814","iowa",2014,19,"5/10/14",NA,27,188,628
"815","iowa",2014,20,"5/17/14",NA,28,220,628
"816","iowa",2014,21,"5/24/14",NA,87,307,628
"817","iowa",2014,22,"5/31/14",NA,29,335,628
"818","iowa",2014,23,"6/7/14",NA,65,402,628
"819","iowa",2014,24,"6/14/14",NA,1,403,628
"820","iowa",2014,25,"6/21/14",NA,26,503,628
"821","iowa",2014,26,"6/28/14",NA,22,532,628
"822","iowa",2014,27,"7/5/14",NA,8,548,628
"823","iowa",2014,28,"7/12/14",NA,3,552,628
"824","iowa",2014,29,"7/19/14",NA,3,568,628
"825","iowa",2014,30,"7/26/14",NA,7,578,628
"826","iowa",2014,31,"8/2/14",NA,NA,581,628
"827","iowa",2014,32,"8/9/14",NA,NA,582,628
"828","iowa",2014,33,"8/16/14",NA,1,577,628
"829","iowa",2014,34,"8/23/14",NA,15,593,628
"830","iowa",2014,35,"8/30/14",NA,NA,593,628
"831","iowa",2014,36,"9/6/14",NA,NA,593,628
"832","iowa",2014,37,"9/13/14",NA,1,593,628
"833","iowa",2014,38,"9/20/14",NA,1,595,628
"834","iowa",2014,39,"9/27/14",NA,NA,598,628
"835","iowa",2014,40,"10/4/14",NA,NA,598,628
"836","iowa",2014,41,"10/11/14",NA,2,599,628
"837","iowa",2014,42,"10/18/14",NA,NA,599,628
"838","iowa",2014,43,"10/25/14",NA,1,600,628
"839","iowa",2014,44,"11/1/14",NA,NA,599,628
"840","iowa",2014,45,"11/8/14",NA,NA,600,628
"841","iowa",2014,46,"11/15/14",NA,NA,608,628
"842","iowa",2014,47,"11/22/14",NA,NA,610,628
"843","iowa",2014,48,"11/29/14",NA,NA,610,628
"844","iowa",2014,49,"12/6/14",NA,NA,612,628
"845","iowa",2014,50,"12/13/14",NA,NA,609,628
"846","iowa",2014,51,"12/20/14",NA,5,614,628
"847","iowa",2014,52,"12/27/14",NA,NA,554,628
"848","iowa",2014,53,"1/3/15",NA,2,628,628
"849","kansas",2014,1,"1/4/14",NA,1,1,628
"850","kansas",2014,2,"1/11/14",NA,NA,1,628
"851","kansas",2014,3,"1/18/14",NA,4,6,628
"852","kansas",2014,4,"1/25/14",NA,NA,6,628
"853","kansas",2014,5,"2/1/14",NA,5,13,628
"854","kansas",2014,6,"2/8/14",NA,2,20,628
"855","kansas",2014,7,"2/15/14",NA,2,24,628
"856","kansas",2014,8,"2/22/14",NA,1,28,628
"857","kansas",2014,9,"3/1/14",NA,3,51,628
"858","kansas",2014,10,"4/8/14",NA,10,71,628
"859","kansas",2014,11,"4/15/14",NA,5,80,628
"860","kansas",2014,12,"3/22/14",NA,4,89,628
"861","kansas",2014,13,"3/29/14",NA,9,106,628
"862","kansas",2014,14,"4/5/14",NA,1,108,628
"863","kansas",2014,15,"4/12/14",NA,2,112,628
"864","kansas",2014,16,"4/19/14",NA,NA,120,628
"865","kansas",2014,17,"4/26/14",NA,14,134,628
"866","kansas",2014,18,"5/3/14",NA,20,161,628
"867","kansas",2014,19,"5/10/14",NA,27,188,628
"868","kansas",2014,20,"5/17/14",NA,28,220,628
"869","kansas",2014,21,"5/24/14",NA,87,307,628
"870","kansas",2014,22,"5/31/14",NA,29,335,628
"871","kansas",2014,23,"6/7/14",NA,65,402,628
"872","kansas",2014,24,"6/14/14",NA,1,403,628
"873","kansas",2014,25,"6/21/14",NA,26,503,628
"874","kansas",2014,26,"6/28/14",NA,22,532,628
"875","kansas",2014,27,"7/5/14",NA,8,548,628
"876","kansas",2014,28,"7/12/14",NA,3,552,628
"877","kansas",2014,29,"7/19/14",NA,3,568,628
"878","kansas",2014,30,"7/26/14",NA,7,578,628
"879","kansas",2014,31,"8/2/14",NA,NA,581,628
"880","kansas",2014,32,"8/9/14",NA,NA,582,628
"881","kansas",2014,33,"8/16/14",NA,1,577,628
"882","kansas",2014,34,"8/23/14",NA,15,593,628
"883","kansas",2014,35,"8/30/14",NA,NA,593,628
"884","kansas",2014,36,"9/6/14",NA,NA,593,628
"885","kansas",2014,37,"9/13/14",NA,1,593,628
"886","kansas",2014,38,"9/20/14",NA,1,595,628
"887","kansas",2014,39,"9/27/14",NA,NA,598,628
"888","kansas",2014,40,"10/4/14",NA,NA,598,628
"889","kansas",2014,41,"10/11/14",NA,2,599,628
"890","kansas",2014,42,"10/18/14",NA,NA,599,628
"891","kansas",2014,43,"10/25/14",NA,1,600,628
"892","kansas",2014,44,"11/1/14",NA,NA,599,628
"893","kansas",2014,45,"11/8/14",NA,NA,600,628
"894","kansas",2014,46,"11/15/14",NA,NA,608,628
"895","kansas",2014,47,"11/22/14",NA,NA,610,628
"896","kansas",2014,48,"11/29/14",NA,NA,610,628
"897","kansas",2014,49,"12/6/14",NA,NA,612,628
"898","kansas",2014,50,"12/13/14",NA,NA,609,628
"899","kansas",2014,51,"12/20/14",NA,5,614,628
"900","kansas",2014,52,"12/27/14",NA,NA,554,628
"901","kansas",2014,53,"1/3/15",NA,2,628,628
"902","kentucky",2014,1,"1/4/14",NA,1,1,628
"903","kentucky",2014,2,"1/11/14",NA,NA,1,628
"904","kentucky",2014,3,"1/18/14",NA,4,6,628
"905","kentucky",2014,4,"1/25/14",NA,NA,6,628
"906","kentucky",2014,5,"2/1/14",NA,5,13,628
"907","kentucky",2014,6,"2/8/14",NA,2,20,628
"908","kentucky",2014,7,"2/15/14",NA,2,24,628
"909","kentucky",2014,8,"2/22/14",NA,1,28,628
"910","kentucky",2014,9,"3/1/14",NA,3,51,628
"911","kentucky",2014,10,"4/8/14",NA,10,71,628
"912","kentucky",2014,11,"4/15/14",NA,5,80,628
"913","kentucky",2014,12,"3/22/14",NA,4,89,628
"914","kentucky",2014,13,"3/29/14",NA,9,106,628
"915","kentucky",2014,14,"4/5/14",NA,1,108,628
"916","kentucky",2014,15,"4/12/14",NA,2,112,628
"917","kentucky",2014,16,"4/19/14",NA,NA,120,628
"918","kentucky",2014,17,"4/26/14",NA,14,134,628
"919","kentucky",2014,18,"5/3/14",NA,20,161,628
"920","kentucky",2014,19,"5/10/14",NA,27,188,628
"921","kentucky",2014,20,"5/17/14",NA,28,220,628
"922","kentucky",2014,21,"5/24/14",NA,87,307,628
"923","kentucky",2014,22,"5/31/14",NA,29,335,628
"924","kentucky",2014,23,"6/7/14",NA,65,402,628
"925","kentucky",2014,24,"6/14/14",NA,1,403,628
"926","kentucky",2014,25,"6/21/14",NA,26,503,628
"927","kentucky",2014,26,"6/28/14",NA,22,532,628
"928","kentucky",2014,27,"7/5/14",NA,8,548,628
"929","kentucky",2014,28,"7/12/14",NA,3,552,628
"930","kentucky",2014,29,"7/19/14",NA,3,568,628
"931","kentucky",2014,30,"7/26/14",NA,7,578,628
"932","kentucky",2014,31,"8/2/14",NA,NA,581,628
"933","kentucky",2014,32,"8/9/14",NA,NA,582,628
"934","kentucky",2014,33,"8/16/14",NA,1,577,628
"935","kentucky",2014,34,"8/23/14",NA,15,593,628
"936","kentucky",2014,35,"8/30/14",NA,NA,593,628
"937","kentucky",2014,36,"9/6/14",NA,NA,593,628
"938","kentucky",2014,37,"9/13/14",NA,1,593,628
"939","kentucky",2014,38,"9/20/14",NA,1,595,628
